Date,equity
2024-04-12,1.0321725145728158
2024-04-15,1.0319163296674474
2024-04-16,1.0280405111818811
2024-04-17,1.0286667136560916
2024-04-18,1.033628408885068
2024-04-19,1.0350026853372651
2024-04-22,1.0305889063892588
2024-04-23,1.0323084106826983
2024-04-24,1.03094420280429
2024-04-25,1.031445511364258
2024-04-26,1.0289650946442521
2024-04-29,1.0283210691556433
2024-04-30,1.0218514835137504
2024-05-01,1.0188962212565424
2024-05-02,1.0266089561102407
2024-05-03,1.029518554954186
2024-05-06,1.0325115272059884
2024-05-07,1.0330678632467203
2024-05-08,1.0327976698433294
2024-05-09,1.0327976698433294
2024-05-10,1.0327468615634645
2024-05-13,1.032992872184284
2024-05-14,1.0307205487690672
2024-05-15,1.0259407046588265
2024-05-16,1.0278495558904697
2024-05-17,1.0279042144474182
2024-05-20,1.0259326987405815
2024-05-21,1.0286875324232394
2024-05-22,1.0286875324232394
2024-05-23,1.0286539651089683
2024-05-24,1.0291516949659385
2024-05-28,1.0291181330150325
2024-05-29,1.0306571745655337
2024-05-30,1.0316629196144256
2024-05-31,1.0293638707577237
2024-06-03,1.0302837303554826
2024-06-04,1.0308268189040666
2024-06-05,1.0305801690945702
2024-06-06,1.030545217796008
2024-06-07,1.0317088423710932
2024-06-10,1.032577909819502
2024-06-11,1.0271688289476453
2024-06-12,1.0277121512106162
2024-06-13,1.028480863801247
2024-06-14,1.0223412963816354
2024-06-17,1.0223210646854155
2024-06-18,1.0222803302314019
2024-06-20,1.0231533895255243
2024-06-21,1.0220986960862002
2024-06-24,1.0220986960862002
2024-06-25,1.0220179989721727
2024-06-26,1.0224146756162273
2024-06-27,1.022317658424441
2024-06-28,1.0303971446797344
2024-07-01,1.0310694708434727
2024-07-02,1.0320352316604295
2024-07-03,1.0320470784368985
2024-07-05,1.0362575806694843
2024-07-08,1.034403375747648
2024-07-09,1.0313800551626613
2024-07-10,1.0313800551626613
2024-07-11,1.031311566426698
2024-07-12,1.0303292862003521
2024-07-15,1.026011252131257
2024-07-16,1.0207582711008987
2024-07-17,1.0267022934703434
2024-07-18,1.0254246956980666
2024-07-19,1.0280935058233036
2024-07-22,1.0272161248068052
2024-07-23,1.0282665380120524
2024-07-24,1.0279969927145487
2024-07-25,1.0253475103175849
2024-07-26,1.023727333324935
2024-07-29,1.0240574908280213
2024-07-30,1.0240574908280213
2024-07-31,1.0240186186882945
2024-08-01,1.0231359507793039
2024-08-02,1.023004989377604
2024-08-05,1.0292193440092106
2024-08-06,1.0247953279105861
2024-08-07,1.0238474420725163
2024-08-08,1.0238071459431928
2024-08-09,1.0250994471237294
2024-08-12,1.0250305017587455
2024-08-13,1.0293712838909679
2024-08-14,1.0309866012269235
2024-08-15,1.0340399499699353
2024-08-16,1.0349248702042222
2024-08-19,1.034986862379493
2024-08-20,1.0343521309377244
2024-08-21,1.0325490964729027
2024-08-22,1.0324796566753942
2024-08-23,1.0301972850937986
2024-08-26,1.0296715359464268
2024-08-27,1.0286718032491735
2024-08-28,1.0282450312110658
2024-08-29,1.0265533381481917
2024-08-30,1.0291510317685213
2024-09-03,1.0271045819743798
2024-09-04,1.0286540593758369
2024-09-05,1.0270520432796013
2024-09-06,1.019491040318471
2024-09-09,1.0195872597888025
2024-09-10,1.0219620124492401
2024-09-11,1.0185630826974847
2024-09-12,1.0185280352408723
2024-09-13,1.019793485819965
2024-09-16,1.0177264271216104
2024-09-17,1.0177264271216104
2024-09-18,1.0177264271216104
2024-09-19,1.017693592949644
2024-09-20,1.0173485801102151
2024-09-23,1.0173485801102151
2024-09-24,1.0173485801102151
2024-09-25,1.0173070190750786
2024-09-26,1.0175238292508815
2024-09-27,1.0178363592332287
2024-09-30,1.0183667671115848
2024-10-01,1.017266309816577
2024-10-02,1.0176795739777693
2024-10-03,1.0176795739777693
2024-10-04,1.0176795739777693
2024-10-07,1.01761315714988
2024-10-08,1.0173818880013938
2024-10-09,1.0205497215099386
2024-10-10,1.018264856544627
2024-10-11,1.0125371380735109
2024-10-14,1.0127423686121015
2024-10-15,1.0048461590392477
2024-10-16,1.004523553449427
2024-10-17,0.9934651134451316
2024-10-18,0.9961544273209312
2024-10-21,0.995083489761154
2024-10-22,0.9966285308880559
2024-10-23,0.9993214859328302
2024-10-24,0.9955195948387985
2024-10-25,0.9960314414875001
2024-10-28,0.9954235243668307
2024-10-29,0.9954235243668307
2024-10-30,0.9954235243668307
2024-10-31,0.9954235243668307
2024-11-01,0.9954235243668307
2024-11-04,0.9953143273448254
2024-11-05,0.9940483466928779
2024-11-06,0.9981554763656558
2024-11-07,1.0079309531221496
2024-11-08,1.0081865169795823
2024-11-11,1.011034170547474
2024-11-12,1.0119530491769648
2024-11-13,1.0110977144256799
2024-11-14,1.010030014135203
2024-11-15,1.009864347696517
2024-11-18,1.0095763526788766
2024-11-19,1.0110257139656484
2024-11-20,1.0113654042009792
2024-11-21,1.0122264831082064
2024-11-22,1.0117473132137604
2024-11-25,1.010907359175706
2024-11-26,1.0049538550296255
2024-11-27,1.0068792683093681
2024-11-29,1.0043895148973472
2024-12-02,1.0043453629347718
2024-12-03,1.005256708657651
2024-12-04,1.005300515486672
2024-12-05,1.0057381463882897
2024-12-06,1.006313235645167
2024-12-09,1.0051159751110867
2024-12-10,1.006310541721719
2024-12-11,1.0049382675721412
2024-12-12,1.0055735996397748
2024-12-13,1.0042745023299529
2024-12-16,1.0031412451058683
2024-12-17,1.003990587851656
2024-12-18,1.0041875272061525
2024-12-19,1.0049509426331522
2024-12-20,1.0047098899984543
2024-12-23,1.0047098899984543
2024-12-24,1.0047098899984543
2024-12-26,1.0047098899984543
2024-12-27,1.0047098899984543
2024-12-30,1.0047098899984543
2024-12-31,1.0047098899984543
2025-01-02,1.0046775817459181
2025-01-03,1.006010199285008
2025-01-06,1.0058688154926598
2025-01-07,1.0050612679322823
2025-01-08,1.0050264476656443
2025-01-10,1.005030215369347
2025-01-13,1.0045448274488564
2025-01-14,1.0058172695379675
2025-01-15,1.004362200476631
2025-01-16,1.0096800029348436
2025-01-17,1.0105239157488886
2025-01-21,1.0105239157488886
2025-01-22,1.0104888197654875
2025-01-23,1.0098169725209272
2025-01-24,1.0111389676598468
2025-01-27,1.011347162056687
2025-01-28,1.009890505714563
2025-01-29,1.0105631240125952
2025-01-30,1.0118767685167238
2025-01-31,1.0117057787693668
2025-02-03,1.0116529494605495
2025-02-04,1.0124733847678946
2025-02-05,1.0136138486788058
2025-02-06,1.0144901531988908
2025-02-07,1.0144901531988908
2025-02-10,1.0144547658318888
2025-02-11,1.0169574316331023
2025-02-12,1.0168883165060398
2025-02-13,1.0200809265023087
2025-02-14,1.0084911549769755
2025-02-18,1.0044039679248749
2025-02-19,0.9971217367278845
2025-02-20,0.9965139390325751
2025-02-21,0.9981753059320027
2025-02-24,0.9985161314364623
2025-02-25,0.9985161314364623
2025-02-26,0.9985161314364623
2025-02-27,0.9984818826908476
2025-02-28,0.9980745314867536
2025-03-03,0.998315896403801
2025-03-04,0.9981917925960478
2025-03-05,0.993768544075442
2025-03-06,0.9944784115487126
2025-03-07,0.9952450345165526
2025-03-10,0.9962890524453032
2025-03-11,0.9962644466498028
2025-03-12,0.9998355748896255
2025-03-13,1.0025595153740068
2025-03-14,1.0025595153740068
2025-03-17,1.0025595153740068
2025-03-18,1.0025595153740068
2025-03-19,1.0025595153740068
2025-03-20,1.0025595153740068
2025-03-21,1.0025100829191382
2025-03-24,1.0038311710799759
2025-03-25,1.0038311710799759
2025-03-26,1.0038311710799759
2025-03-27,1.0038311710799759
2025-03-28,1.0038311710799759
2025-03-31,1.0038311710799759
2025-04-01,1.0038311710799759
2025-04-02,1.0038311710799759
2025-04-03,1.0037395388126273
2025-04-04,1.0120301086860266
2025-04-07,1.0095201375333482
2025-04-08,1.0071249646938676
2025-04-09,1.0160910642853223
2025-04-10,1.0124136749702675
2025-04-11,1.0060739238374412
2025-04-14,1.0092624457121158
2025-04-15,1.0102601587916222
2025-04-16,1.0103404235837836
2025-04-17,1.0092104760333105
2025-04-21,1.007975401698262
2025-04-22,1.0070142156939696
2025-04-23,1.0080215075118912
2025-04-24,1.0079599629297613
2025-04-25,1.0079599629297613
2025-04-28,1.0079599629297613
2025-04-29,1.0079599629297613
2025-04-30,1.0079599629297613
2025-05-01,1.0079124682549327
2025-05-02,1.009537801934882
2025-05-05,1.0094574008751276
2025-05-06,1.0098966051113782
2025-05-07,1.0114264164195788
2025-05-08,1.0114766597605327
2025-05-09,1.0119575216424894
2025-05-12,1.0108249488726027
2025-05-13,1.0113354027888215
2025-05-14,1.0121967846030633
2025-05-15,1.0131201399452492
2025-05-16,1.0131350892886153
2025-05-19,1.014092302939862
2025-05-20,1.0140465288575202
2025-05-21,1.0147066846078396
2025-05-22,1.0202094621159488
2025-05-23,1.024100285479335
2025-05-27,1.0242666119164343
2025-05-28,1.0247819244281513
2025-05-29,1.0245201830045352
2025-05-30,1.0244464285845547
2025-06-02,1.0236783233034994
2025-06-03,1.0242349025442081
2025-06-04,1.0280754753436412
2025-06-05,1.029187875618698
2025-06-06,1.0323770315457954
2025-06-09,1.0326066164087546
2025-06-10,1.030362154984518
2025-06-11,1.032070111117452
2025-06-12,1.0296677501908853
2025-06-13,1.0290668338059052
2025-06-16,1.0291691024568665
2025-06-17,1.029100189983712
2025-06-18,1.0290114850949643
2025-06-20,1.0289524289415055
2025-06-23,1.028096049617198
2025-06-24,1.0307429195061115
2025-06-25,1.0289727104197155
2025-06-26,1.0291153625765836
2025-06-27,1.028502090971256
2025-06-30,1.0276088954186529
2025-07-01,1.028562974719928
2025-07-02,1.028562974719928
2025-07-03,1.028562974719928
2025-07-07,1.028562974719928
2025-07-08,1.028497701354409
2025-07-09,1.027951388519109
2025-07-10,1.0279017294704504
2025-07-11,1.028346091702283
2025-07-14,1.0315277597281727
2025-07-15,1.0364323078360207
2025-07-16,1.0406502991915845
2025-07-17,1.0444433674678277
2025-07-18,1.0486681212473534
2025-07-21,1.0499295183087194
2025-07-22,1.050680021102967
2025-07-23,1.0465780570471561
2025-07-24,1.044856584525752
2025-07-25,1.0499605155807052
2025-07-28,1.046626590798873
2025-07-29,1.0527070908358231
2025-07-30,1.0472400773846469
2025-07-31,1.0359619878122845
2025-08-01,1.0380795701566952
2025-08-04,1.0345542446529523
2025-08-05,1.0348784004551943
2025-08-06,1.0348437788933407
2025-08-07,1.03252545860059
2025-08-08,1.0318354885172367
2025-08-11,1.0318354885172367
2025-08-12,1.0317979962692718
2025-08-13,1.0293340983532566
2025-08-14,1.0328572957966478
2025-08-15,1.029950770428769
2025-08-18,1.0310619627035007
2025-08-19,1.0310619627035007
2025-08-20,1.0310619627035007
2025-08-21,1.03102255976151
2025-08-22,1.029698234529221
2025-08-25,1.0329712230777277
2025-08-26,1.032999489109721
2025-08-27,1.032999489109721
2025-08-28,1.032926589417218
2025-08-29,1.0333379313221982
2025-09-02,1.032109128543563
2025-09-03,1.031482112570101
2025-09-04,1.028366553064615
2025-09-05,1.0287219850152265
2025-09-08,1.0304274942237508
2025-09-09,1.0305301968830987
2025-09-10,1.0314014124905158
2025-09-11,1.0361550339894126
2025-09-12,1.0407775047670433
2025-09-15,1.0385483485208602
2025-09-16,1.0387540570842115
2025-09-17,1.0394942052052105
2025-09-18,1.0386671231437412
2025-09-19,1.040160609039902
2025-09-22,1.0417875477497738
2025-09-23,1.0417875477497738
2025-09-24,1.0417875477497738
2025-09-25,1.0417875477497738
2025-09-26,1.0417875477497738
2025-09-29,1.0417534599185565
2025-09-30,1.0402521509787142
2025-10-01,1.040707140190101
2025-10-02,1.039200971578622
2025-10-03,1.0376572325973257
2025-10-06,1.0354740461240726
2025-10-07,1.0365543873996763
2025-10-08,1.0363567954330828
2025-10-09,1.0362472609596316
2025-10-10,1.0362472609596316
2025-10-13,1.0362472609596316
2025-10-14,1.036097403164361
2025-10-15,1.0271947192630158
2025-10-16,1.0298337197913405
2025-10-17,1.0345480140032677
2025-10-20,1.0302551448642663
2025-10-21,1.0295115098650922
2025-10-22,1.0296043390245406
2025-10-23,1.0289956727185108
2025-10-24,1.0289956727185108
2025-10-27,1.0289956727185108
2025-10-28,1.0289956727185108
2025-10-29,1.0289282815454046
2025-10-30,1.031075147610561
2025-10-31,1.0218649331228136
2025-11-03,1.018262704880503
2025-11-04,1.0192544187613246
2025-11-05,1.0179266632790815
2025-11-06,1.014786745559928
2025-11-07,1.0150860034631344
2025-11-10,1.0138540593309058
2025-11-11,1.0149328750625448
2025-11-12,1.0165641933294638
2025-11-13,1.0205998354329275
2025-11-14,1.0213347136348152
2025-11-17,1.0224391801965285
2025-11-18,1.0211442329832774
2025-11-19,1.0152467412783606
2025-11-20,1.011659662673934
2025-11-21,1.0109564810880904
2025-11-24,1.0201065161148803
2025-11-25,1.0244492189573209
2025-11-26,1.0275343183092154
2025-11-28,1.0283062236346348
2025-12-01,1.028578477085343
2025-12-02,1.0290258077464924
2025-12-03,1.0280931429650941
2025-12-04,1.028258525695324
2025-12-05,1.0266921729631004
2025-12-08,1.0285719947343412
2025-12-09,1.0275258261389082
2025-12-10,1.0305058805850884
2025-12-11,1.0309720228385026
2025-12-12,1.0327855816713463
2025-12-15,1.0268540745200554
2025-12-16,1.027156390420307
2025-12-17,1.0247147185402563
2025-12-18,1.0209064218271173
2025-12-19,1.020153655193604
2025-12-22,1.0195968860079894
2025-12-23,1.0197983550428398
2025-12-24,1.0197983550428398
2025-12-26,1.0197983550428398
2025-12-29,1.0197983550428398
2025-12-30,1.0197983550428398
2025-12-31,1.0197983550428398
2026-01-02,1.0197317951844043
2026-01-05,1.0166147057037256
2026-01-06,1.020298940360426
2026-01-07,1.0258427822926364
2026-01-08,1.0268374176215904
2026-01-09,1.0255945415823324
2026-01-12,1.0242803369576046
2026-01-13,1.0317984299963654
2026-01-14,1.0278722022094755
2026-01-15,1.0315353646356775
2026-01-16,1.0298321836680582
2026-01-20,1.0259341653360359
2026-01-21,1.0272283433542362
2026-01-22,1.0314199063281762
2026-01-23,1.0322889069768253
2026-01-26,1.0315383995102891
2026-01-27,1.031001284923291
